               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 461,           0.0087605,           0.0022225,           0.0014744,             0.99814,             0.99874,             0.99432,             0.97928,           0.0042651,           0.0032943,           0.0018236,           0.0029829,           0.0029829,           0.0029829
                 462,           0.0087732,           0.0022403,           0.0014857,             0.99816,             0.99873,             0.99432,             0.97927,           0.0042574,           0.0032887,           0.0018212,            0.002968,            0.002968,            0.002968
                 463,           0.0086938,           0.0022568,           0.0015182,             0.99815,             0.99873,             0.99432,             0.97952,            0.004248,           0.0032827,           0.0018188,           0.0029531,           0.0029531,           0.0029531
                 464,           0.0086922,            0.002216,           0.0015102,             0.99815,             0.99875,             0.99432,             0.97953,           0.0042403,           0.0032768,           0.0018164,           0.0029382,           0.0029382,           0.0029382
                 465,           0.0086569,           0.0022066,           0.0014585,             0.99814,             0.99874,             0.99432,             0.97955,           0.0042327,           0.0032705,           0.0018139,           0.0029233,           0.0029233,           0.0029233
                 466,           0.0086148,           0.0022166,            0.001464,             0.99814,             0.99875,             0.99432,             0.97969,           0.0042247,           0.0032645,           0.0018114,           0.0029083,           0.0029083,           0.0029083
                 467,           0.0087255,            0.002243,            0.001475,             0.99816,             0.99874,             0.99432,             0.97975,           0.0042176,           0.0032588,            0.001809,           0.0028934,           0.0028934,           0.0028934
                 468,           0.0085209,           0.0021891,           0.0014464,             0.99816,             0.99875,             0.99432,             0.97978,           0.0042089,           0.0032528,           0.0018064,           0.0028785,           0.0028785,           0.0028785
                 469,           0.0088351,           0.0022121,           0.0014647,             0.99817,             0.99876,             0.99432,             0.98007,           0.0042029,           0.0032471,           0.0018041,           0.0028636,           0.0028636,           0.0028636
                 470,            0.008687,           0.0021798,            0.001493,              0.9982,             0.99873,             0.99432,             0.98002,           0.0041964,           0.0032415,           0.0018019,           0.0028487,           0.0028487,           0.0028487
                 471,           0.0084227,           0.0021738,            0.001403,              0.9982,             0.99873,             0.99432,             0.98022,           0.0041866,           0.0032356,           0.0017992,           0.0028338,           0.0028338,           0.0028338
                 472,           0.0085751,           0.0021307,           0.0014459,             0.99817,             0.99875,             0.99432,             0.98032,           0.0041808,           0.0032299,           0.0017967,           0.0028189,           0.0028189,           0.0028189
                 473,           0.0084275,           0.0021811,           0.0014349,              0.9982,             0.99874,             0.99432,             0.98047,           0.0041702,           0.0032239,           0.0017943,            0.002804,            0.002804,            0.002804
                 474,           0.0084112,           0.0021494,           0.0014326,              0.9982,             0.99874,             0.99432,             0.98059,           0.0041611,            0.003218,           0.0017917,           0.0027891,           0.0027891,           0.0027891
                 475,           0.0083463,           0.0021679,           0.0014206,             0.99822,             0.99873,             0.99432,             0.98047,           0.0041515,            0.003212,           0.0017892,           0.0027742,           0.0027742,           0.0027742
                 476,           0.0083036,           0.0021362,           0.0014029,             0.99822,             0.99874,             0.99432,             0.98069,            0.004142,            0.003206,           0.0017865,           0.0027593,           0.0027593,           0.0027593
                 477,           0.0085024,           0.0021567,           0.0014287,             0.99822,             0.99875,             0.99432,             0.98086,           0.0041326,           0.0032002,           0.0017841,           0.0027444,           0.0027444,           0.0027444
                 478,           0.0081971,           0.0021309,           0.0013943,             0.99823,             0.99874,             0.99432,             0.98085,           0.0041237,           0.0031939,           0.0017816,           0.0027295,           0.0027295,           0.0027295
                 479,           0.0083071,           0.0021185,           0.0013962,             0.99823,             0.99875,             0.99432,             0.98104,           0.0041118,           0.0031875,           0.0017791,           0.0027146,           0.0027146,           0.0027146
                 480,           0.0082176,           0.0021499,           0.0013942,             0.99826,             0.99874,             0.99432,             0.98126,           0.0041022,           0.0031815,           0.0017765,           0.0026997,           0.0026997,           0.0026997
                 481,           0.0082218,           0.0021164,           0.0013999,             0.99825,             0.99875,             0.99432,             0.98133,           0.0040949,           0.0031754,            0.001774,           0.0026847,           0.0026847,           0.0026847
                 482,           0.0082762,           0.0021012,           0.0013809,             0.99825,             0.99875,             0.99432,             0.98153,            0.004088,           0.0031693,           0.0017712,           0.0026698,           0.0026698,           0.0026698
                 483,           0.0081931,           0.0021379,           0.0013863,             0.99825,             0.99875,             0.99432,             0.98167,           0.0040795,           0.0031628,           0.0017686,           0.0026549,           0.0026549,           0.0026549
                 484,           0.0082508,           0.0021136,           0.0013917,             0.99825,             0.99875,             0.99432,             0.98162,           0.0040715,           0.0031567,            0.001766,             0.00264,             0.00264,             0.00264
                 485,           0.0080841,           0.0020979,           0.0013634,             0.99825,             0.99875,             0.99432,             0.98176,           0.0040619,           0.0031502,           0.0017633,           0.0026251,           0.0026251,           0.0026251
                 486,            0.008048,           0.0020972,           0.0013643,             0.99825,             0.99875,             0.99432,             0.98187,           0.0040534,           0.0031441,           0.0017607,           0.0026102,           0.0026102,           0.0026102
                 487,           0.0080529,           0.0020871,            0.001344,             0.99827,             0.99875,             0.99432,             0.98181,           0.0040459,           0.0031379,            0.001758,           0.0025953,           0.0025953,           0.0025953
                 488,           0.0079906,           0.0021051,           0.0013455,             0.99826,             0.99876,             0.99432,             0.98192,           0.0040365,           0.0031319,           0.0017554,           0.0025804,           0.0025804,           0.0025804
                 489,           0.0079712,           0.0020854,           0.0013405,             0.99826,             0.99877,             0.99432,             0.98204,           0.0040287,           0.0031259,           0.0017527,           0.0025655,           0.0025655,           0.0025655
                 490,           0.0079567,           0.0020641,           0.0013319,             0.99826,             0.99878,             0.99432,             0.98213,            0.004023,           0.0031197,           0.0017498,           0.0025506,           0.0025506,           0.0025506
                 491,           0.0080238,           0.0021009,           0.0013337,             0.99826,             0.99879,             0.99432,             0.98236,           0.0040152,           0.0031138,           0.0017469,           0.0025357,           0.0025357,           0.0025357
                 492,           0.0081086,           0.0020655,           0.0013506,             0.99825,              0.9988,             0.99432,             0.98254,           0.0040052,           0.0031077,           0.0017442,           0.0025208,           0.0025208,           0.0025208
                 493,           0.0081677,           0.0020871,           0.0013629,             0.99825,             0.99881,             0.99432,             0.98275,            0.003998,            0.003102,           0.0017416,           0.0025059,           0.0025059,           0.0025059
                 494,           0.0080735,           0.0021255,           0.0013244,             0.99827,             0.99882,             0.99432,             0.98296,           0.0039925,           0.0030964,           0.0017389,            0.002491,            0.002491,            0.002491
                 495,           0.0079687,           0.0020667,           0.0013327,             0.99825,             0.99884,             0.99432,              0.9832,            0.003981,           0.0030902,            0.001736,           0.0024761,           0.0024761,           0.0024761
                 496,           0.0078267,           0.0020447,           0.0013333,             0.99826,             0.99884,             0.99432,             0.98334,            0.003971,           0.0030844,           0.0017333,           0.0024611,           0.0024611,           0.0024611
                 497,           0.0080239,           0.0020607,           0.0013436,             0.99826,             0.99884,             0.99432,              0.9833,           0.0039602,           0.0030784,           0.0017306,           0.0024462,           0.0024462,           0.0024462
                 498,           0.0078035,           0.0020415,           0.0012982,             0.99825,             0.99885,             0.99432,             0.98333,           0.0039513,           0.0030722,           0.0017276,           0.0024313,           0.0024313,           0.0024313
                 499,           0.0079493,           0.0021085,           0.0013227,             0.99825,             0.99885,             0.99432,             0.98338,           0.0039428,           0.0030666,           0.0017249,           0.0024164,           0.0024164,           0.0024164
                 500,           0.0077892,           0.0020076,           0.0013168,             0.99825,             0.99885,             0.99432,             0.98346,           0.0039345,           0.0030607,           0.0017223,           0.0024015,           0.0024015,           0.0024015
                 501,           0.0077342,           0.0020211,           0.0012875,             0.99825,             0.99886,             0.99432,             0.98359,           0.0039234,           0.0030546,           0.0017193,           0.0023866,           0.0023866,           0.0023866
                 502,           0.0079436,           0.0020062,           0.0013306,             0.99824,             0.99886,             0.99432,              0.9836,            0.003914,           0.0030486,           0.0017166,           0.0023717,           0.0023717,           0.0023717
                 503,           0.0079934,            0.002021,           0.0013327,             0.99826,             0.99886,             0.99432,             0.98376,           0.0039028,           0.0030425,           0.0017141,           0.0023568,           0.0023568,           0.0023568
                 504,           0.0076652,           0.0020329,            0.001312,             0.99825,             0.99886,             0.99432,             0.98379,            0.003895,           0.0030362,           0.0017114,           0.0023419,           0.0023419,           0.0023419
                 505,           0.0078005,           0.0020054,           0.0013131,             0.99825,             0.99887,             0.99432,             0.98381,           0.0038845,             0.00303,           0.0017088,            0.002327,            0.002327,            0.002327
                 506,           0.0076389,           0.0019869,           0.0012931,             0.99824,             0.99888,             0.99432,             0.98386,           0.0038747,           0.0030239,           0.0017061,           0.0023121,           0.0023121,           0.0023121
                 507,           0.0077363,           0.0019953,           0.0012794,             0.99824,             0.99885,             0.99432,             0.98393,           0.0038643,           0.0030178,           0.0017032,           0.0022972,           0.0022972,           0.0022972
                 508,           0.0075702,           0.0019996,           0.0012715,             0.99825,             0.99882,             0.99432,             0.98409,           0.0038545,           0.0030118,           0.0017003,           0.0022823,           0.0022823,           0.0022823
                 509,           0.0075699,           0.0019624,           0.0012812,             0.99825,             0.99884,             0.99432,             0.98413,           0.0038456,           0.0030058,           0.0016976,           0.0022674,           0.0022674,           0.0022674
                 510,           0.0076162,           0.0020022,           0.0012655,             0.99824,             0.99884,             0.99432,             0.98422,           0.0038378,           0.0029997,           0.0016946,           0.0022524,           0.0022524,           0.0022524
                 511,           0.0076833,           0.0019666,           0.0012806,             0.99824,             0.99883,             0.99432,             0.98425,           0.0038292,           0.0029934,           0.0016917,           0.0022375,           0.0022375,           0.0022375
                 512,           0.0075979,           0.0020013,           0.0012766,             0.99825,             0.99877,             0.99432,             0.98434,           0.0038195,           0.0029872,           0.0016889,           0.0022226,           0.0022226,           0.0022226
                 513,            0.007373,           0.0019653,           0.0012463,             0.99825,             0.99876,             0.99432,             0.98442,           0.0038085,            0.002981,           0.0016858,           0.0022077,           0.0022077,           0.0022077
                 514,           0.0074693,           0.0019352,           0.0012432,             0.99824,             0.99873,             0.99432,             0.98442,           0.0038004,           0.0029752,           0.0016828,           0.0021928,           0.0021928,           0.0021928
                 515,            0.007381,           0.0019948,           0.0012271,             0.99826,             0.99871,             0.99432,             0.98441,           0.0037897,            0.002969,           0.0016798,           0.0021779,           0.0021779,           0.0021779
                 516,           0.0075049,           0.0019852,           0.0012606,             0.99825,              0.9987,             0.99432,             0.98447,             0.00378,           0.0029631,            0.001677,            0.002163,            0.002163,            0.002163
                 517,           0.0074756,           0.0019931,           0.0012421,             0.99827,             0.99869,             0.99432,             0.98451,           0.0037709,           0.0029574,            0.001674,           0.0021481,           0.0021481,           0.0021481
                 518,           0.0074742,           0.0019783,           0.0012351,             0.99827,             0.99869,             0.99432,             0.98459,           0.0037619,           0.0029514,           0.0016712,           0.0021332,           0.0021332,           0.0021332
                 519,           0.0075139,           0.0019408,           0.0012464,             0.99826,             0.99869,             0.99432,             0.98486,           0.0037539,           0.0029455,           0.0016685,           0.0021183,           0.0021183,           0.0021183
                 520,           0.0072961,           0.0019438,           0.0012215,             0.99828,             0.99868,             0.99432,             0.98482,           0.0037453,           0.0029398,           0.0016656,           0.0021034,           0.0021034,           0.0021034
                 521,           0.0074437,            0.001961,           0.0012287,             0.99828,             0.99868,             0.99432,             0.98499,           0.0037382,           0.0029341,           0.0016626,           0.0020885,           0.0020885,           0.0020885
                 522,            0.007337,           0.0019245,           0.0012347,             0.99829,             0.99867,             0.99432,             0.98512,           0.0037275,           0.0029281,           0.0016598,           0.0020736,           0.0020736,           0.0020736
                 523,           0.0072204,           0.0019127,           0.0011942,             0.99829,             0.99867,             0.99432,             0.98536,           0.0037201,           0.0029222,           0.0016566,           0.0020587,           0.0020587,           0.0020587
                 524,           0.0073629,           0.0019336,            0.001218,              0.9983,             0.99865,             0.99432,             0.98534,           0.0037109,            0.002916,           0.0016536,           0.0020438,           0.0020438,           0.0020438
                 525,           0.0073179,           0.0019678,           0.0012046,              0.9983,             0.99865,             0.99432,             0.98553,           0.0037009,           0.0029101,           0.0016505,           0.0020288,           0.0020288,           0.0020288
                 526,           0.0072212,           0.0019094,           0.0012066,             0.99829,             0.99865,             0.99432,             0.98567,           0.0036919,           0.0029043,           0.0016476,           0.0020139,           0.0020139,           0.0020139
                 527,           0.0070947,           0.0019247,           0.0011824,              0.9983,             0.99864,             0.99432,             0.98565,           0.0036846,           0.0028988,           0.0016446,            0.001999,            0.001999,            0.001999
                 528,           0.0071666,           0.0019042,           0.0011814,              0.9983,             0.99864,             0.99432,             0.98583,           0.0036773,           0.0028929,           0.0016416,           0.0019841,           0.0019841,           0.0019841
                 529,           0.0069054,           0.0018784,           0.0011679,             0.99831,             0.99864,             0.99432,             0.98578,           0.0036683,           0.0028866,           0.0016385,           0.0019692,           0.0019692,           0.0019692
                 530,           0.0070069,           0.0018919,           0.0011618,              0.9983,             0.99864,             0.99432,             0.98602,           0.0036615,           0.0028809,           0.0016352,           0.0019543,           0.0019543,           0.0019543
                 531,           0.0070249,            0.001898,           0.0011733,             0.99831,             0.99864,             0.99432,             0.98605,           0.0036528,           0.0028751,            0.001632,           0.0019394,           0.0019394,           0.0019394
                 532,           0.0070142,           0.0018676,           0.0011578,             0.99831,             0.99864,             0.99432,               0.986,            0.003643,            0.002869,           0.0016288,           0.0019245,           0.0019245,           0.0019245
                 533,           0.0070415,           0.0018776,           0.0011581,             0.99832,             0.99863,             0.99432,             0.98601,           0.0036382,           0.0028636,           0.0016255,           0.0019096,           0.0019096,           0.0019096
                 534,           0.0068786,           0.0018883,           0.0011456,             0.99833,             0.99862,             0.99432,              0.9861,           0.0036291,           0.0028577,           0.0016222,           0.0018947,           0.0018947,           0.0018947
                 535,            0.007053,           0.0018458,           0.0011618,             0.99833,             0.99862,             0.99432,             0.98623,           0.0036229,           0.0028519,            0.001619,           0.0018798,           0.0018798,           0.0018798
                 536,           0.0069425,           0.0018899,           0.0011313,             0.99834,             0.99862,             0.99432,             0.98624,           0.0036159,            0.002846,           0.0016157,           0.0018649,           0.0018649,           0.0018649
                 537,           0.0069039,           0.0019104,           0.0011323,             0.99833,             0.99863,             0.99432,              0.9865,           0.0036085,           0.0028402,           0.0016124,             0.00185,             0.00185,             0.00185
                 538,           0.0068227,           0.0018648,           0.0011234,             0.99835,             0.99863,             0.99432,             0.98653,           0.0036013,           0.0028344,            0.001609,           0.0018351,           0.0018351,           0.0018351
                 539,           0.0068406,           0.0018484,           0.0011478,             0.99834,             0.99863,             0.99432,             0.98665,           0.0035926,           0.0028285,           0.0016058,           0.0018202,           0.0018202,           0.0018202
                 540,           0.0068421,           0.0018242,           0.0011261,             0.99835,             0.99863,             0.99432,             0.98667,           0.0035871,           0.0028227,           0.0016024,           0.0018052,           0.0018052,           0.0018052
                 541,           0.0067367,           0.0018164,           0.0011192,             0.99835,             0.99864,             0.99432,             0.98659,            0.003577,           0.0028164,            0.001599,           0.0017903,           0.0017903,           0.0017903
                 542,           0.0067434,           0.0018489,           0.0010979,             0.99836,             0.99864,             0.99432,              0.9867,           0.0035674,           0.0028107,           0.0015954,           0.0017754,           0.0017754,           0.0017754
                 543,           0.0067382,           0.0018167,           0.0011229,             0.99835,             0.99864,             0.99432,             0.98674,           0.0035578,           0.0028046,           0.0015919,           0.0017605,           0.0017605,           0.0017605
                 544,           0.0065799,           0.0018268,           0.0010825,             0.99837,             0.99864,             0.99432,             0.98695,           0.0035474,           0.0027982,           0.0015883,           0.0017456,           0.0017456,           0.0017456
                 545,           0.0067615,           0.0018537,           0.0010964,             0.99838,             0.99863,             0.99432,             0.98687,           0.0035373,           0.0027921,           0.0015848,           0.0017307,           0.0017307,           0.0017307
                 546,            0.006575,           0.0018167,           0.0010874,             0.99837,             0.99864,             0.99432,             0.98708,           0.0035264,            0.002786,           0.0015812,           0.0017158,           0.0017158,           0.0017158
                 547,            0.006582,           0.0017959,           0.0010633,             0.99837,             0.99864,             0.99432,             0.98722,           0.0035175,           0.0027802,           0.0015776,           0.0017009,           0.0017009,           0.0017009
                 548,           0.0066178,           0.0018041,           0.0010781,             0.99838,             0.99864,             0.99432,             0.98727,             0.00351,           0.0027746,           0.0015741,            0.001686,            0.001686,            0.001686
                 549,            0.006489,           0.0017899,           0.0010795,             0.99837,             0.99865,             0.99432,             0.98726,           0.0034996,           0.0027682,           0.0015707,           0.0016711,           0.0016711,           0.0016711
                 550,           0.0064404,           0.0018004,           0.0010527,             0.99838,             0.99864,             0.99432,             0.98725,           0.0034889,            0.002762,            0.001567,           0.0016562,           0.0016562,           0.0016562
                 551,           0.0065449,           0.0018187,           0.0010717,             0.99838,             0.99865,             0.99432,              0.9874,           0.0034787,           0.0027559,           0.0015636,           0.0016413,           0.0016413,           0.0016413
                 552,           0.0065071,           0.0017694,           0.0010633,             0.99839,             0.99865,             0.99432,             0.98755,           0.0034658,           0.0027496,             0.00156,           0.0016264,           0.0016264,           0.0016264
                 553,           0.0064193,           0.0017833,           0.0010537,             0.99838,             0.99865,             0.99433,             0.98758,           0.0034571,           0.0027435,           0.0015564,           0.0016115,           0.0016115,           0.0016115
                 554,           0.0066473,           0.0017778,           0.0010666,             0.99837,             0.99866,             0.99433,             0.98768,           0.0034485,           0.0027377,            0.001553,           0.0015966,           0.0015966,           0.0015966
                 555,           0.0064629,           0.0017656,           0.0010553,             0.99839,             0.99865,             0.99433,             0.98773,           0.0034383,           0.0027315,           0.0015495,           0.0015816,           0.0015816,           0.0015816
                 556,           0.0064101,            0.001765,           0.0010443,             0.99838,             0.99866,             0.99433,             0.98782,             0.00343,           0.0027256,           0.0015459,           0.0015667,           0.0015667,           0.0015667
                 557,           0.0064417,           0.0017704,           0.0010492,             0.99837,             0.99867,             0.99433,             0.98797,           0.0034244,           0.0027199,           0.0015424,           0.0015518,           0.0015518,           0.0015518
                 558,           0.0062674,           0.0017551,           0.0010267,             0.99838,             0.99866,             0.99433,             0.98808,            0.003419,           0.0027147,           0.0015387,           0.0015369,           0.0015369,           0.0015369
                 559,           0.0062989,           0.0017639,           0.0010293,             0.99838,             0.99866,             0.99433,             0.98812,           0.0034089,           0.0027085,           0.0015351,            0.001522,            0.001522,            0.001522
                 560,           0.0061246,            0.001732,           0.0010094,             0.99837,             0.99867,             0.99433,             0.98809,           0.0034017,           0.0027026,           0.0015314,           0.0015071,           0.0015071,           0.0015071
                 561,           0.0062933,           0.0017671,           0.0010015,             0.99838,             0.99866,             0.99433,             0.98831,           0.0033962,           0.0026969,           0.0015276,           0.0014922,           0.0014922,           0.0014922
                 562,           0.0062219,           0.0017285,           0.0010003,             0.99837,             0.99867,             0.99433,             0.98833,           0.0033877,           0.0026911,           0.0015237,           0.0014773,           0.0014773,           0.0014773
                 563,           0.0060768,           0.0017165,           0.0010056,             0.99837,             0.99867,             0.99433,             0.98845,           0.0033787,           0.0026853,             0.00152,           0.0014624,           0.0014624,           0.0014624
                 564,           0.0061966,           0.0017467,           0.0010061,             0.99838,             0.99866,             0.99433,             0.98845,           0.0033728,           0.0026796,           0.0015162,           0.0014475,           0.0014475,           0.0014475
                 565,           0.0060915,           0.0017005,          0.00098738,             0.99837,             0.99868,             0.99433,             0.98856,           0.0033672,           0.0026742,           0.0015123,           0.0014326,           0.0014326,           0.0014326
                 566,           0.0062012,            0.001706,          0.00098879,             0.99839,             0.99867,             0.99433,             0.98858,           0.0033603,           0.0026685,           0.0015084,           0.0014177,           0.0014177,           0.0014177
                 567,           0.0060227,           0.0017125,          0.00097147,             0.99838,             0.99868,             0.99433,             0.98859,           0.0033519,           0.0026629,           0.0015044,           0.0014028,           0.0014028,           0.0014028
                 568,           0.0059861,            0.001696,          0.00097582,             0.99837,             0.99869,             0.99433,             0.98866,           0.0033457,           0.0026576,           0.0015004,           0.0013879,           0.0013879,           0.0013879
                 569,           0.0059234,           0.0016988,          0.00095538,             0.99838,             0.99868,             0.99433,             0.98874,           0.0033389,            0.002652,           0.0014964,           0.0013729,           0.0013729,           0.0013729
                 570,             0.00595,           0.0016953,          0.00094189,             0.99838,             0.99869,             0.99433,             0.98878,             0.00333,           0.0026462,           0.0014924,            0.001358,            0.001358,            0.001358
                 571,           0.0057451,           0.0016665,          0.00093532,             0.99839,             0.99868,             0.99433,             0.98881,           0.0033235,           0.0026406,           0.0014883,           0.0013431,           0.0013431,           0.0013431
                 572,           0.0058125,           0.0017007,          0.00091905,             0.99838,             0.99869,             0.99433,             0.98901,            0.003317,           0.0026352,           0.0014841,           0.0013282,           0.0013282,           0.0013282
                 573,           0.0059992,           0.0016658,          0.00093626,             0.99839,             0.99869,             0.99433,             0.98908,           0.0033121,           0.0026297,           0.0014801,           0.0013133,           0.0013133,           0.0013133
                 574,           0.0058434,           0.0016784,          0.00093735,             0.99839,              0.9987,             0.99433,             0.98912,            0.003306,           0.0026242,           0.0014762,           0.0012984,           0.0012984,           0.0012984
                 575,           0.0057854,           0.0016471,           0.0009159,              0.9984,              0.9987,             0.99433,             0.98916,           0.0033008,           0.0026186,           0.0014721,           0.0012835,           0.0012835,           0.0012835
                 576,           0.0056695,           0.0016328,          0.00090669,             0.99839,             0.99871,             0.99433,             0.98921,           0.0032948,            0.002613,           0.0014681,           0.0012686,           0.0012686,           0.0012686
                 577,           0.0058554,           0.0016375,          0.00091873,             0.99842,              0.9987,             0.99433,             0.98925,           0.0032897,           0.0026076,           0.0014641,           0.0012537,           0.0012537,           0.0012537
                 578,           0.0056651,           0.0016521,          0.00090767,             0.99841,             0.99869,             0.99433,             0.98932,           0.0032848,           0.0026024,           0.0014602,           0.0012388,           0.0012388,           0.0012388
                 579,           0.0058286,           0.0016269,          0.00091421,             0.99843,             0.99868,             0.99433,             0.98942,           0.0032797,           0.0025972,           0.0014562,           0.0012239,           0.0012239,           0.0012239
                 580,           0.0056117,           0.0016363,          0.00089494,             0.99842,             0.99869,             0.99433,             0.98934,           0.0032745,           0.0025919,            0.001452,            0.001209,            0.001209,            0.001209
                 581,           0.0056255,           0.0015953,          0.00089743,             0.99843,             0.99868,             0.99433,             0.98933,           0.0032696,           0.0025864,           0.0014478,           0.0011941,           0.0011941,           0.0011941
                 582,           0.0054246,           0.0016076,           0.0008681,             0.99844,             0.99867,             0.99433,             0.98938,           0.0032637,           0.0025808,           0.0014435,           0.0011792,           0.0011792,           0.0011792
                 583,           0.0055031,           0.0015847,          0.00086442,             0.99845,             0.99866,             0.99433,             0.98953,           0.0032585,           0.0025752,           0.0014391,           0.0011643,           0.0011643,           0.0011643
                 584,           0.0054667,           0.0016179,          0.00084522,             0.99844,             0.99867,             0.99433,             0.98959,           0.0032517,           0.0025693,           0.0014344,           0.0011493,           0.0011493,           0.0011493
                 585,           0.0054429,           0.0015828,          0.00085018,             0.99846,             0.99867,             0.99433,             0.98967,           0.0032471,           0.0025639,             0.00143,           0.0011344,           0.0011344,           0.0011344
                 586,           0.0053863,           0.0015996,          0.00083687,             0.99845,             0.99868,             0.99433,              0.9896,           0.0032422,           0.0025584,           0.0014256,           0.0011195,           0.0011195,           0.0011195
                 587,           0.0054603,            0.001592,          0.00083358,             0.99844,             0.99869,             0.99433,              0.9897,           0.0032375,            0.002553,            0.001421,           0.0011046,           0.0011046,           0.0011046
                 588,           0.0053364,           0.0015817,          0.00082878,             0.99845,             0.99868,             0.99433,             0.98962,           0.0032304,           0.0025474,           0.0014164,           0.0010897,           0.0010897,           0.0010897
                 589,           0.0053162,           0.0015388,          0.00082158,             0.99844,              0.9987,             0.99433,             0.98961,           0.0032253,           0.0025417,           0.0014117,           0.0010748,           0.0010748,           0.0010748
                 590,           0.0052253,           0.0015748,          0.00081208,             0.99845,              0.9987,             0.99433,              0.9896,           0.0032139,           0.0025348,            0.001407,           0.0010599,           0.0010599,           0.0010599
                 591,           0.0053381,           0.0015757,          0.00082125,             0.99844,             0.99872,             0.99433,             0.98967,            0.003207,            0.002529,           0.0014025,            0.001045,            0.001045,            0.001045
                 592,           0.0051796,           0.0015486,          0.00079995,             0.99846,             0.99874,             0.99433,             0.98978,           0.0031976,           0.0025226,           0.0013978,           0.0010301,           0.0010301,           0.0010301
                 593,           0.0052354,           0.0015672,           0.0007995,             0.99846,             0.99874,             0.99433,             0.98983,           0.0031928,           0.0025168,           0.0013932,           0.0010152,           0.0010152,           0.0010152
                 594,           0.0051591,           0.0015289,          0.00078654,             0.99846,             0.99875,             0.99433,             0.98985,            0.003186,           0.0025109,           0.0013884,           0.0010003,           0.0010003,           0.0010003
                 595,             0.00509,           0.0015165,          0.00078298,             0.99847,             0.99875,             0.99433,             0.98998,           0.0031782,           0.0025049,           0.0013836,          0.00098537,          0.00098537,          0.00098537
                 596,           0.0051391,           0.0015066,          0.00078151,             0.99848,             0.99875,             0.99433,             0.99013,           0.0031727,           0.0024991,           0.0013789,          0.00097047,          0.00097047,          0.00097047
                 597,           0.0049708,             0.00149,           0.0007702,             0.99847,             0.99875,             0.99433,             0.99018,           0.0031676,           0.0024937,            0.001374,          0.00095556,          0.00095556,          0.00095556
                 598,           0.0049256,           0.0014856,          0.00075121,             0.99848,             0.99876,             0.99433,             0.99021,           0.0031632,           0.0024879,            0.001369,          0.00094065,          0.00094065,          0.00094065
                 599,           0.0049648,           0.0015161,          0.00074268,             0.99847,             0.99876,             0.99433,             0.99009,           0.0031576,           0.0024823,           0.0013639,          0.00092575,          0.00092575,          0.00092575
